"gellert_die-betschwester" "gellert_die-zaertlichen-schwestern" "gottsched-johann_der-sterbende-cato" "gottsched-luise_das-testament" "gottsched-luise_der-witzling" "gottsched-luise_die-pietisterey-im-fischbein-rocke" "lessing_der-freigeist" "lessing_emilia-galotti" "lessing_minna-von-barnhelm" "lessing_miss-sara-sampson" "schlegel_canut"
"jedes" 0 0 0.00695652173913044 0.005005005005005 0.0135538086202223 0 0.00991522482772297 0.00536221781328758 0.0131937725393614 0.00399952005759309 0
"ketten" 0 0 0.0347826086956522 0.005005005005005 0 0 0 0.00536221781328758 0 0 0.0218722659667542
"klingt" 0.011321822813473 0.00925411808254673 0.00695652173913044 0.01001001001001 0 0 0 0.00536221781328758 0.00879584835957428 0 0
"kompliment" 0.0169827342202095 0 0 0 0 0 0.0198304496554459 0 0.0131937725393614 0 0
"kopfe" 0.00566091140673648 0 0 0.02002002002002 0.0135538086202223 0.00506534292371594 0.00991522482772297 0.00536221781328758 0 0 0
"körper" 0.011321822813473 0 0.0139130434782609 0 0 0 0.0148728372415845 0 0 0.0119985601727793 0
"kriege" 0.00566091140673648 0 0.00695652173913044 0.01001001001001 0 0.0101306858474319 0 0 0.00879584835957428 0 0.0145815106445028
"kund" 0 0 0.0626086956521739 0 0 0 0 0 0 0 0.00729075532225139
"kurzer" 0.0339654684404189 0 0.00695652173913044 0 0 0 0 0 0 0.00399952005759309 0.0145815106445028
"lager" 0 0 0.0417391304347826 0.005005005005005 0 0 0 0 0 0 0.0218722659667542
"laut" 0.0169827342202095 0 0.0139130434782609 0.005005005005005 0.0135538086202223 0.00506534292371594 0.00495761241386148 0 0.00439792417978714 0 0
"leipzig" 0 0.00462705904127337 0 0 0 0.0405227433897275 0 0 0.00439792417978714 0 0
"loben" 0 0.00925411808254673 0.0139130434782609 0.02002002002002 0 0.00506534292371594 0.00495761241386148 0 0 0 0
"lügen" 0.00566091140673648 0 0 0.005005005005005 0 0 0 0.0160866534398627 0.0131937725393614 0 0.0145815106445028
"male" 0.0169827342202095 0.0138811771238201 0 0.005005005005005 0.0135538086202223 0 0.00495761241386148 0 0 0.00399952005759309 0
"manchmal" 0 0.00462705904127337 0 0.02002002002002 0.0135538086202223 0 0.00495761241386148 0 0.00879584835957428 0.00399952005759309 0
"martern" 0.00566091140673648 0 0.00695652173913044 0 0 0 0.00495761241386148 0.00536221781328758 0.00439792417978714 0.0199976002879654 0
"mehrere" 0 0 0 0.02002002002002 0 0 0.00991522482772297 0 0.00879584835957428 0.00799904011518618 0
"meinst" 0 0 0 0.01001001001001 0 0.0101306858474319 0.00991522482772297 0 0.00879584835957428 0.00799904011518618 0
"meynen" 0 0 0 0 0.0813228517213337 0.0202613716948637 0 0 0 0 0
"müßt" 0 0.00462705904127337 0.00695652173913044 0.005005005005005 0 0.00506534292371594 0.00991522482772297 0.00536221781328758 0.00439792417978714 0.00399952005759309 0.00729075532225139
"neben" 0 0 0 0.005005005005005 0 0.0202613716948637 0 0.0107244356265752 0.00879584835957428 0 0.00729075532225139
"neu" 0 0.00462705904127337 0.00695652173913044 0.005005005005005 0.0135538086202223 0.00506534292371594 0 0 0.00879584835957428 0.00399952005759309 0.0145815106445028
"notarius" 0 0 0 0.045045045045045 0 0.00506534292371594 0 0 0 0 0
"notwendigkeit" 0 0 0 0 0 0 0.0148728372415845 0.00536221781328758 0.0175916967191486 0.00799904011518618 0
"nutzen" 0 0.00462705904127337 0 0.015015015015015 0 0.0253267146185797 0 0 0.00439792417978714 0 0
"oheim" 0 0 0 0 0 0 0 0 0.0439792417978714 0 0
"pöbel" 0 0 0.00695652173913044 0 0.0271076172404446 0 0.0247880620693074 0 0 0.00799904011518618 0
"possen" 0 0 0 0.04004004004004 0 0 0 0.00536221781328758 0.00439792417978714 0 0
"post" 0 0.0231352952063668 0.00695652173913044 0 0.0271076172404446 0.00506534292371594 0.00495761241386148 0 0 0 0
"pst" 0 0 0 0 0 0 0.0495761241386148 0 0 0 0
"punkt" 0.00566091140673648 0.00462705904127337 0 0 0 0 0.0148728372415845 0 0.00879584835957428 0.0119985601727793 0
"rechter" 0 0.00462705904127337 0.00695652173913044 0.025025025025025 0.0135538086202223 0.00506534292371594 0 0 0.00439792417978714 0 0
"redliches" 0.011321822813473 0.0138811771238201 0 0.015015015015015 0.0135538086202223 0.00506534292371594 0 0 0 0 0
"römisch" 0 0 0.0695652173913043 0 0 0 0 0 0 0 0
"ruh" 0 0 0.0208695652173913 0 0 0 0 0 0 0 0.0510352872557597
"rührt" 0 0 0.0208695652173913 0 0 0 0 0 0 0 0.0510352872557597
"schäme" 0 0.0138811771238201 0.0139130434782609 0.005005005005005 0 0 0.00991522482772297 0 0 0 0.0145815106445028
"schätze" 0.0169827342202095 0.0138811771238201 0 0.005005005005005 0 0 0 0 0.00439792417978714 0.00399952005759309 0.00729075532225139
"scherzen" 0.011321822813473 0.00462705904127337 0 0 0 0 0.0148728372415845 0.00536221781328758 0.00879584835957428 0.00399952005759309 0
"schlechter" 0 0 0 0.015015015015015 0 0.00506534292371594 0 0.0107244356265752 0.00879584835957428 0.00399952005759309 0.00729075532225139
"schmeicheln" 0 0 0 0 0 0 0.0198304496554459 0.0214488712531503 0 0.00399952005759309 0.00729075532225139
"schnell" 0 0 0 0 0 0 0 0.00536221781328758 0 0.0159980802303724 0.0364537766112569
"schulden" 0 0.00925411808254673 0.00695652173913044 0.01001001001001 0 0 0.00495761241386148 0.00536221781328758 0.0131937725393614 0 0
"schule" 0 0 0.00695652173913044 0 0.094876660341556 0.00506534292371594 0.00495761241386148 0 0 0 0
"schweige" 0 0 0 0.015015015015015 0 0.0151960287711478 0 0 0.00439792417978714 0.00799904011518618 0.00729075532225139
"selige" 0.011321822813473 0.0370164723301869 0 0 0 0 0 0 0 0 0
"seufzer" 0 0.00462705904127337 0.0139130434782609 0 0 0 0 0.0107244356265752 0.00439792417978714 0.00799904011518618 0.0145815106445028
"sinnen" 0 0 0.00695652173913044 0.005005005005005 0 0 0.00495761241386148 0.0214488712531503 0 0.0119985601727793 0
"sitten" 0.0283045570336824 0 0 0 0 0.0253267146185797 0 0 0 0 0
"sitzen" 0.011321822813473 0 0 0.01001001001001 0.0135538086202223 0.00506534292371594 0 0.00536221781328758 0.0131937725393614 0 0
"solange" 0.0169827342202095 0.0138811771238201 0 0.02002002002002 0 0 0 0 0 0 0
"spiel" 0.00566091140673648 0 0.00695652173913044 0 0 0 0.00991522482772297 0.00536221781328758 0.0219896208989357 0 0
"stecken" 0 0 0.0139130434782609 0 0 0.00506534292371594 0.0198304496554459 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"steh" 0 0 0.0278260869565217 0 0 0 0 0.0107244356265752 0.00879584835957428 0 0.0145815106445028
"sterbenden" 0 0 0 0.005005005005005 0 0 0 0.0321733068797255 0.00439792417978714 0.00799904011518618 0
"stund" 0.011321822813473 0.00462705904127337 0.0139130434782609 0 0 0 0 0.00536221781328758 0.00439792417978714 0 0.0218722659667542
"tasse" 0.0283045570336824 0.0185082361650935 0 0 0 0 0 0 0.00439792417978714 0 0
"tugenden" 0.00566091140673648 0 0.0208695652173913 0.005005005005005 0 0 0.00991522482772297 0 0.00439792417978714 0.00799904011518618 0
"überlegung" 0.00566091140673648 0.00462705904127337 0 0 0 0 0.0148728372415845 0.0160866534398627 0.00879584835957428 0 0
"übrigen" 0 0.00925411808254673 0 0.01001001001001 0 0.0101306858474319 0.00495761241386148 0 0 0.0119985601727793 0
"ungeachtet" 0 0.00462705904127337 0 0.01001001001001 0.0406614258606668 0 0 0.00536221781328758 0 0.0119985601727793 0
"unschuldige" 0.0339654684404189 0 0 0.005005005005005 0 0 0.00495761241386148 0 0 0.00799904011518618 0
"unterthan" 0 0 0.0278260869565217 0 0 0 0 0 0 0 0.0437445319335083
"versetzt" 0.011321822813473 0 0 0 0 0 0 0 0.0351833934382971 0 0
"verspricht" 0 0 0.0208695652173913 0.01001001001001 0 0.00506534292371594 0 0 0 0.00799904011518618 0.0145815106445028
"vors" 0 0 0.00695652173913044 0.005005005005005 0 0.0101306858474319 0 0.0107244356265752 0.0175916967191486 0 0
"vorsicht" 0.00566091140673648 0.0138811771238201 0 0 0 0 0 0.0107244356265752 0.0131937725393614 0.00399952005759309 0
"wahren" 0 0.00462705904127337 0.00695652173913044 0.005005005005005 0 0.0253267146185797 0.00495761241386148 0 0 0.00399952005759309 0
"weh" 0.00566091140673648 0.00462705904127337 0.0139130434782609 0 0.0135538086202223 0 0 0.0160866534398627 0.00439792417978714 0.00399952005759309 0
"wiewohl" 0 0 0.0695652173913043 0 0 0 0 0 0 0 0
"würdest" 0 0.0138811771238201 0 0.015015015015015 0 0 0.00495761241386148 0 0 0 0.0218722659667542
"würdigen" 0 0 0 0 0 0 0.00991522482772297 0.0214488712531503 0.00879584835957428 0.00799904011518618 0
"zeilen" 0 0.00925411808254673 0.00695652173913044 0 0.0542152344808891 0.00506534292371594 0 0 0 0.00799904011518618 0
"zeiten" 0 0 0 0.005005005005005 0.0135538086202223 0.0202613716948637 0 0 0.00439792417978714 0.00799904011518618 0.00729075532225139
"zuflucht" 0.00566091140673648 0 0.00695652173913044 0 0 0.00506534292371594 0.00495761241386148 0.00536221781328758 0.00879584835957428 0.0119985601727793 0
"zwingt" 0 0 0.00695652173913044 0.005005005005005 0 0.00506534292371594 0 0.00536221781328758 0.0131937725393614 0 0.0218722659667542
"abends" 0.00566091140673648 0.00462705904127337 0 0.005005005005005 0.0542152344808891 0 0 0 0.00879584835957428 0 0
"abwesenheit" 0 0 0 0.005005005005005 0 0.0101306858474319 0.00495761241386148 0 0.00879584835957428 0.0119985601727793 0
"ans" 0.00566091140673648 0 0.0139130434782609 0 0 0.0202613716948637 0.00495761241386148 0.00536221781328758 0 0 0
"anschlag" 0 0 0 0.01001001001001 0 0.00506534292371594 0.00991522482772297 0.00536221781328758 0 0 0.0218722659667542
"anzeichen" 0.0452872912538919 0.00462705904127337 0 0 0 0 0 0 0 0 0
"arg" 0 0 0 0.025025025025025 0 0 0.00495761241386148 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"arsene" 0 0 0.0626086956521739 0 0 0 0 0 0 0 0
"arsenens" 0 0 0.0626086956521739 0 0 0 0 0 0 0 0
"atheist" 0 0 0 0 0 0 0.0446185117247534 0 0 0 0
"äußersten" 0.00566091140673648 0.00462705904127337 0 0 0 0 0 0.0160866534398627 0.00879584835957428 0.00799904011518618 0
"bange" 0.00566091140673648 0 0.00695652173913044 0 0 0.0151960287711478 0 0 0.00879584835957428 0.00399952005759309 0.00729075532225139
"begleiten" 0.011321822813473 0 0 0 0 0 0.00991522482772297 0.0107244356265752 0.00879584835957428 0.00399952005759309 0
"bekennen" 0.00566091140673648 0 0 0 0 0.0202613716948637 0 0.0107244356265752 0.00439792417978714 0.00399952005759309 0
"bella" 0 0 0 0 0 0 0 0 0 0.0359956805183378 0
"belohnung" 0.0169827342202095 0.00462705904127337 0 0.01001001001001 0 0 0 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"bemühen" 0 0.00925411808254673 0.00695652173913044 0 0.0135538086202223 0.0151960287711478 0 0.00536221781328758 0 0.00399952005759309 0
"bereden" 0 0.00925411808254673 0 0 0 0.0202613716948637 0.00495761241386148 0 0 0.00799904011518618 0
"beruhigen" 0.00566091140673648 0.00462705904127337 0 0 0 0 0.00991522482772297 0.0107244356265752 0.00439792417978714 0.00799904011518618 0
"beschämt" 0.00566091140673648 0 0.00695652173913044 0 0 0.00506534292371594 0.00495761241386148 0.00536221781328758 0 0.00799904011518618 0.0145815106445028
"besorgen" 0.00566091140673648 0 0 0.015015015015015 0 0.0101306858474319 0.00991522482772297 0 0 0.00399952005759309 0
"bestürzt" 0.00566091140673648 0.00925411808254673 0.0278260869565217 0 0 0 0 0 0 0.00399952005759309 0.00729075532225139
"besuch" 0.011321822813473 0 0 0 0.0135538086202223 0 0 0.00536221781328758 0 0.0199976002879654 0
"besuchen" 0.0169827342202095 0 0 0.015015015015015 0 0 0 0 0.00879584835957428 0.00399952005759309 0
"beyden" 0 0 0.0139130434782609 0 0.0135538086202223 0.0253267146185797 0 0 0 0 0.00729075532225139
"billigkeit" 0 0 0.0208695652173913 0 0 0.00506534292371594 0.00991522482772297 0 0 0.00399952005759309 0.0145815106445028
"blieb" 0.00566091140673648 0.00462705904127337 0.0208695652173913 0 0 0 0 0.0107244356265752 0.00879584835957428 0 0
"brachte" 0 0.00462705904127337 0.0139130434782609 0 0 0 0 0.00536221781328758 0.00879584835957428 0.00799904011518618 0.00729075532225139
"bruders" 0 0 0.0208695652173913 0.005005005005005 0 0.0101306858474319 0 0 0 0 0.0218722659667542
"bürger" 0 0 0.0347826086956522 0.005005005005005 0 0.00506534292371594 0 0 0 0 0.0145815106445028
"ce" 0 0 0 0 0 0 0 0 0.0395813176180843 0 0
"christenthum" 0 0 0 0 0 0.0455880863134434 0 0 0 0 0
"damals" 0.011321822813473 0 0.0278260869565217 0 0 0 0.00495761241386148 0 0.00439792417978714 0.00399952005759309 0
"diejenigen" 0.00566091140673648 0 0 0.005005005005005 0.0135538086202223 0.0101306858474319 0.00991522482772297 0 0 0.00799904011518618 0
"dosalo" 0 0 0 0 0 0 0 0.0482599603195882 0 0 0
"drohen" 0 0 0.00695652173913044 0.005005005005005 0 0 0.0247880620693074 0 0 0.00399952005759309 0.00729075532225139
"edle" 0 0.00462705904127337 0.00695652173913044 0.005005005005005 0 0.0101306858474319 0 0 0 0 0.0291630212890055
"ehren" 0.011321822813473 0.00462705904127337 0.0139130434782609 0.005005005005005 0 0.00506534292371594 0 0 0 0 0.0145815106445028
"ehrgeitz" 0 0 0 0 0 0 0 0 0 0 0.0656167979002625
"einbildungen" 0 0 0 0 0 0 0.0198304496554459 0 0 0.0199976002879654 0
"empfehlen" 0.00566091140673648 0.0138811771238201 0 0 0 0.00506534292371594 0 0.00536221781328758 0.00439792417978714 0.00399952005759309 0.00729075532225139
"entfernung" 0 0 0 0 0 0 0.0148728372415845 0.0214488712531503 0 0.00799904011518618 0
"enthalten" 0 0.00462705904127337 0 0.005005005005005 0 0 0.00495761241386148 0 0 0.0239971203455585 0
"erlangen" 0 0.00462705904127337 0 0 0 0 0.00495761241386148 0 0 0.00399952005759309 0.0437445319335083
"ernsthaft" 0 0.00462705904127337 0 0 0 0 0 0.0160866534398627 0.0131937725393614 0.00799904011518618 0
"erraten" 0 0.00462705904127337 0 0.01001001001001 0 0 0.00495761241386148 0.00536221781328758 0.0131937725393614 0.00399952005759309 0
"erwartet" 0 0 0.00695652173913044 0 0 0.0101306858474319 0 0.0107244356265752 0.0131937725393614 0 0.00729075532225139
"erweisen" 0.0226436456269459 0 0 0 0 0 0.0148728372415845 0 0 0.00799904011518618 0
"erzogen" 0.00566091140673648 0.00462705904127337 0 0.01001001001001 0 0.0151960287711478 0.00495761241386148 0 0.00439792417978714 0 0
"erzürnt" 0 0 0.00695652173913044 0.01001001001001 0 0.00506534292371594 0 0 0.00439792417978714 0.00799904011518618 0.0145815106445028
"falsche" 0 0.00925411808254673 0 0 0 0.00506534292371594 0.00495761241386148 0 0.00439792417978714 0 0.0291630212890055
"fängt" 0.0169827342202095 0.00462705904127337 0 0 0 0.00506534292371594 0.00991522482772297 0 0 0.00799904011518618 0
"feld" 0 0 0.0208695652173913 0.005005005005005 0 0 0 0.00536221781328758 0 0.00799904011518618 0.0145815106445028
"festen" 0.00566091140673648 0.00925411808254673 0.00695652173913044 0 0 0.0101306858474319 0 0 0.00879584835957428 0.00399952005759309 0
"fordern" 0.011321822813473 0.00925411808254673 0 0 0.0135538086202223 0 0 0 0.00439792417978714 0.00799904011518618 0.00729075532225139
"friede" 0 0 0.0139130434782609 0 0 0 0 0 0.03078546925851 0 0
"frommen" 0.0169827342202095 0 0 0 0 0.0151960287711478 0.00991522482772297 0 0 0.00399952005759309 0
"fuß" 0.011321822813473 0 0 0 0 0 0.0148728372415845 0 0.00439792417978714 0.0119985601727793 0
"gang" 0.00566091140673648 0 0.0139130434782609 0 0 0 0.0148728372415845 0.0107244356265752 0 0.00399952005759309 0
"gebete" 0.0452872912538919 0 0 0 0 0 0 0 0 0.00399952005759309 0
"gedenken" 0.0169827342202095 0 0 0.005005005005005 0 0 0.00495761241386148 0 0.00439792417978714 0.0119985601727793 0
"gefährlich" 0.00566091140673648 0 0 0.005005005005005 0 0 0 0 0.0175916967191486 0.0119985601727793 0
"gefragt" 0.00566091140673648 0.0185082361650935 0.00695652173913044 0 0 0 0.0148728372415845 0 0 0 0
"gegenstand" 0 0 0.00695652173913044 0 0.0135538086202223 0.00506534292371594 0.00991522482772297 0.0107244356265752 0.00879584835957428 0 0
"gelde" 0.0226436456269459 0.00462705904127337 0 0 0 0.00506534292371594 0.00495761241386148 0.00536221781328758 0.00439792417978714 0 0
"gelehrsamkeit" 0 0.0185082361650935 0 0 0.0271076172404446 0.0151960287711478 0 0 0 0 0
"gelten" 0 0 0 0.01001001001001 0.0271076172404446 0 0.0148728372415845 0.00536221781328758 0 0.00399952005759309 0
"gemahlin" 0 0 0 0 0 0 0 0.0428977425063006 0 0.00399952005759309 0
"geschätzt" 0 0 0.0139130434782609 0 0 0 0.00991522482772297 0 0 0 0.0364537766112569
"geschlagen" 0.011321822813473 0 0.0278260869565217 0 0 0 0.00495761241386148 0.00536221781328758 0 0.00399952005759309 0
"gewünscht" 0 0.0185082361650935 0.00695652173913044 0 0 0 0 0.00536221781328758 0.00439792417978714 0.00399952005759309 0.00729075532225139
"glu" 0 0 0 0 0 0.0455880863134434 0 0 0 0 0
"glücklichen" 0.00566091140673648 0.0138811771238201 0 0 0 0 0.00495761241386148 0 0.00879584835957428 0.00799904011518618 0
"haar" 0 0 0 0.015015015015015 0 0.00506534292371594 0.00495761241386148 0.0214488712531503 0 0 0
"hatten" 0 0 0 0 0 0 0 0.0160866534398627 0.0131937725393614 0.0119985601727793 0
"heimlich" 0.00566091140673648 0.00462705904127337 0.0347826086956522 0 0 0 0 0 0 0.00799904011518618 0
"heiße" 0.00566091140673648 0 0 0.025025025025025 0 0 0.00495761241386148 0 0.00879584835957428 0 0
"heller" 0.011321822813473 0 0 0.015015015015015 0 0.00506534292371594 0 0 0.0131937725393614 0 0
"heyrathen" 0 0 0 0 0 0.0455880863134434 0 0 0 0 0
"hieß" 0.011321822813473 0.00462705904127337 0.0139130434782609 0.01001001001001 0 0 0.00495761241386148 0 0 0 0.00729075532225139
"hilf" 0 0 0.0139130434782609 0.01001001001001 0 0 0 0 0 0.0159980802303724 0.00729075532225139
"hintergangen" 0 0.0231352952063668 0 0 0 0 0 0 0 0.00399952005759309 0.0218722659667542
"hof" 0 0 0.0208695652173913 0 0.0135538086202223 0.0101306858474319 0 0.0107244356265752 0.00439792417978714 0 0
"il" 0 0 0 0 0 0 0.00495761241386148 0 0.0351833934382971 0 0
"innern" 0 0 0 0.005005005005005 0 0.0354574004660115 0.00495761241386148 0 0 0 0
"irrtum" 0 0.0138811771238201 0 0 0 0 0.00991522482772297 0 0.00439792417978714 0.0119985601727793 0
"jagen" 0 0 0 0.015015015015015 0 0 0.00495761241386148 0.0107244356265752 0.00879584835957428 0 0.00729075532225139
"juden" 0 0 0 0.04004004004004 0 0.00506534292371594 0 0 0 0 0
"kavalier" 0 0 0 0.045045045045045 0 0 0 0 0 0 0
"kenn" 0 0 0 0 0 0 0 0.0214488712531503 0.0219896208989357 0 0
"klar" 0 0 0.0139130434782609 0 0 0.00506534292371594 0.0148728372415845 0.0107244356265752 0.00439792417978714 0 0
"kleinste" 0.011321822813473 0.00462705904127337 0 0 0 0 0.00495761241386148 0 0 0.0119985601727793 0.0145815106445028
"klugheit" 0 0 0.0139130434782609 0.005005005005005 0 0 0 0 0 0.0119985601727793 0.0218722659667542
"königs" 0 0 0 0 0 0 0 0 0.00439792417978714 0 0.0583260425780111
"kräfte" 0.00566091140673648 0 0.0139130434782609 0 0 0 0 0.00536221781328758 0 0.0199976002879654 0
"lacht" 0 0 0 0.005005005005005 0 0.0101306858474319 0.0247880620693074 0.00536221781328758 0 0 0
"lande" 0.011321822813473 0 0 0.02002002002002 0 0 0 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"lastern" 0 0.00462705904127337 0.0417391304347826 0.005005005005005 0 0 0 0 0 0 0.00729075532225139
"lehrt" 0 0.00462705904127337 0.0347826086956522 0 0 0.00506534292371594 0 0 0 0 0.0145815106445028
"liebenswürdige" 0.011321822813473 0.0138811771238201 0 0 0 0 0.00991522482772297 0.00536221781328758 0.00439792417978714 0 0
"liebsten" 0.011321822813473 0 0.0139130434782609 0 0 0.00506534292371594 0 0.00536221781328758 0.00439792417978714 0.00799904011518618 0
"lippen" 0.00566091140673648 0 0.0139130434782609 0.015015015015015 0 0.00506534292371594 0 0 0.00439792417978714 0.00399952005759309 0
"machst" 0.00566091140673648 0.0185082361650935 0 0.005005005005005 0 0 0.00991522482772297 0 0 0 0.00729075532225139
"madam" 0 0 0 0 0 0.00506534292371594 0 0 0 0.0319961604607447 0
"mancher" 0 0 0.00695652173913044 0.01001001001001 0.0135538086202223 0 0 0.0107244356265752 0 0.00399952005759309 0.0145815106445028
"mangel" 0.011321822813473 0 0 0 0.0135538086202223 0 0.00495761241386148 0 0.00439792417978714 0.00399952005759309 0.0218722659667542
"mannspersonen" 0.00566091140673648 0 0 0 0 0 0.0297456744831689 0 0 0.00799904011518618 0
"mienen" 0.011321822813473 0.00462705904127337 0 0 0 0.00506534292371594 0 0.00536221781328758 0 0.0159980802303724 0
