"","token","tag","pos","category","funct","case","pers","num","gender","tense","mode"
"3136","aber","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3137","zieleten","VINF.Full.zu","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"3138",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3139","bleibt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"3140","verborgen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"3141",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3142","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"3143","überlegete","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"3144","öfters","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3145","mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"3146","sich","PRO.Refl.Subst.3.Dat.Sg.*","PRO","Refl","Subst","Dat","3","Sg",NA,NA,NA
"3147","selbst","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3148",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3149","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"3150","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"3151","38","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"3152","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"3153","überlegete","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"3154","seinen","PRO.Poss.Attr.-.Acc.Sg.Masc","PRO","Poss","Attr","Acc",NA,"Sg","Masc",NA,NA
"3155","Zustand","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"3156","mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"3157","lauter","PRO.Indef.Attr.-.*.*.*","PRO","Indef","Attr",NA,NA,NA,NA,NA,NA
"3158","Stimme","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"3159",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3160","Ohne","CONJ.SubInf.-","CONJ","SubInf",NA,NA,NA,NA,NA,NA,NA
"3161","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"3162","man","PRO.Indef.Subst.-.Nom.Sg.*","PRO","Indef","Subst","Nom",NA,"Sg",NA,NA,NA
"3163","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"3164","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"3165","behorchen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"3166","gesucht","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"3167","hätte","VFIN.Haben.3.Sg.Past.Subj","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Subj"
"3168",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3169","hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"3170","man","PRO.Indef.Subst.-.Nom.Sg.*","PRO","Indef","Subst","Nom",NA,"Sg",NA,NA,NA
"3171","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"3172","sagen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"3173","gehört","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"3174",":","SYM.Pun.Colon","SYM","Pun",NA,NA,NA,NA,NA,NA,NA
"3175","„","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"3176","Welcher","PRO.Inter.Attr.-.Nom.Sg.Masc","PRO","Inter","Attr","Nom",NA,"Sg","Masc",NA,NA
"3177","Gedanke","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"3178","war","VFIN.Sein.3.Sg.Past.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Ind"
"3179","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"3180",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3181","den","PRO.Dem.Subst.-.Acc.Sg.Masc","PRO","Dem","Subst","Acc",NA,"Sg","Masc",NA,NA
"3182","jezt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"3183","ein","ART.Indef.Nom.Sg.Masc","ART","Indef",NA,"Nom",NA,"Sg","Masc",NA,NA
"3184","Gott","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"3185","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"3186","mir","PRO.Refl.Subst.1.Dat.Sg.*","PRO","Refl","Subst","Dat","1","Sg",NA,NA,NA
"3187","dachte","VFIN.Full.1.Sg.Past.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Past","Ind"
"3188","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3189","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"3190","will","VFIN.Mod.1.Sg.Pres.Ind","VFIN","Mod",NA,NA,"1","Sg",NA,"Pres","Ind"
"3191","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"3192","fesseln","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"3193",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3194","Wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"3195","weit","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"3196","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"3197","sich","PRO.Refl.Subst.3.Acc.Sg.*","PRO","Refl","Subst","Acc","3","Sg",NA,NA,NA
"3198","verbreitet","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"3199","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3200","Wenn","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"3201","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"3202","an","APPR.An","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"3203","meinen","PRO.Poss.Attr.-.Dat.Pl.Fem","PRO","Poss","Attr","Dat",NA,"Pl","Fem",NA,NA
"3204","Wunden","N.Reg.Dat.Pl.Fem","N","Reg",NA,"Dat",NA,"Pl","Fem",NA,NA
"3205","gestorben","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"3206","wäre","VFIN.Sein.1.Sg.Past.Subj","VFIN",NA,NA,NA,"1","Sg",NA,"Past","Subj"
"3207",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3208","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3209","würde","VFIN.Aux.3.Sg.Past.Subj","VFIN","Aux",NA,NA,"3","Sg",NA,"Past","Subj"
"3210","die","ART.Def.Nom.Sg.Fem","ART","Def",NA,"Nom",NA,"Sg","Fem",NA,NA
"3211","Sache","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"3212","ein","ART.Indef.Acc.Sg.Neut","ART","Indef",NA,"Acc",NA,"Sg","Neut",NA,NA
"3213","ganz","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3214","anders","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3215","Ansehen","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"3216","gewonnen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"3217","haben","VINF.Haben.-","VINF",NA,NA,NA,NA,NA,NA,NA,NA
"3218",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3219","denn","CONJ.Coord.Denn","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"3220","mein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"3221","Vater","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"3222","hätte","VFIN.Haben.3.Sg.Past.Subj","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Subj"
"3223","alsdenn","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"3224","einen","ART.Indef.Acc.Sg.Masc","ART","Indef",NA,"Acc",NA,"Sg","Masc",NA,NA
"3225","gefangenen","ADJA.Pos.Acc.Sg.Masc","ADJA","Pos",NA,"Acc",NA,"Sg","Masc",NA,NA
"3226","Prinzen","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"3227","gehabt","VPP.Haben.Psp","VPP",NA,"Psp",NA,NA,NA,NA,NA,NA
"3228",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3229","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"3230","den","PRO.Rel.Subst.-.Acc.Sg.Masc","PRO","Rel","Subst","Acc",NA,"Sg","Masc",NA,NA
"3231","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"3232","sich","PRO.Refl.Subst.3.Acc.Sg.*","PRO","Refl","Subst","Acc","3","Sg",NA,NA,NA
"3233","alles","PRO.Indef.Subst.-.Acc.Sg.Neut","PRO","Indef","Subst","Acc",NA,"Sg","Neut",NA,NA
"3234","bedingen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"3235","können","VINF.Mod.-","VINF","Mod",NA,NA,NA,NA,NA,NA,NA
"3236",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3237","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"3238","der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"3239","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"3240",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3241","sein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"3242","Feind","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"3243",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3244","hätte","VFIN.Haben.3.Sg.Past.Subj","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Subj"
"3245","nur","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3246","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"3247","Leichnam","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"3248","eines","ART.Indef.Gen.Sg.Masc","ART","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"3249","gefangenen","ADJA.Pos.Gen.Sg.Masc","ADJA","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"3250","Prinzen","N.Reg.Gen.Sg.Masc","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"3251","gehabt","VPP.Haben.Psp","VPP",NA,"Psp",NA,NA,NA,NA,NA,NA
"3252",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3253","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"3254","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"3255","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"3256","Folglich","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3257",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3258","worauf","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"3259","kömmt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"3260","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"3261","an","PART.Verb","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"3262","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3263","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"3264","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"3265","“","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"3266","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"3267","39","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"3268","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"3269","Denn","CONJ.Coord.Denn","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"3270","schlug","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"3271","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"3272","sich","PRO.Refl.Subst.3.Acc.Sg.*","PRO","Refl","Subst","Acc","3","Sg",NA,NA,NA
"3273","mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"3274","Todes","N.Reg.Gen.Sg.Masc","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"3275","-","SYM.Pun.Hyph","SYM","Pun","Hyph",NA,NA,NA,NA,NA,NA
"3276","Gedanken","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"3277",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3278","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"3279","philosophierte","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"3280","über","APPR.Über","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"3281","Leben","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"3282",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3283","Zeit","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"3284",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3285","Endzwek","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"3286",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3287","Tod","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"3288",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3289","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"3290","schien","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"3291",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3292","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"3293","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"3294","sich","PRO.Refl.Subst.3.Acc.Sg.*","PRO","Refl","Subst","Acc","3","Sg",NA,NA,NA
"3295","zum","APPRART.Dat.Sg.Neut","APPRART",NA,NA,"Dat",NA,"Sg","Neut",NA,NA
"3296","Sterben","N.Reg.Dat.Sg.Neut","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"3297","auffoderte","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"3298",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3299","Polemon","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"3300",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3301","Unsinnig","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"3302",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3303","verzweifelt","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"3304","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3305","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"3306","muß","VFIN.Mod.1.Sg.Pres.Ind","VFIN","Mod",NA,NA,"1","Sg",NA,"Pres","Ind"
"3307","fürchten","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"3308",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3309","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"3310","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"3311","gegen","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"3312","sich","PRO.Refl.Subst.3.Acc.Sg.*","PRO","Refl","Subst","Acc","3","Sg",NA,NA,NA
"3313","selbst","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3314","etwas","PRO.Indef.Attr.-.*.*.*","PRO","Indef","Attr",NA,NA,NA,NA,NA,NA
"3315","blutiges","ADJA.Pos.Acc.Sg.Neut","ADJA","Pos",NA,"Acc",NA,"Sg","Neut",NA,NA
"3316","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"3317","Gedanken","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"3318","habe","VFIN.Haben.1.Sg.Pres.Ind","VFIN",NA,NA,NA,"1","Sg",NA,"Pres","Ind"
"3319",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3320","Soll","VFIN.Mod.1.Sg.Pres.Ind","VFIN","Mod",NA,NA,"1","Sg",NA,"Pres","Ind"
"3321","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"3322","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"3323","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"3324","ausschweifend","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"3325","genug","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3326","halten","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"3327",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3328","Aristodem","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"3329",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3330","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"3331","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"3332","sich","PRO.Refl.Subst.3.Acc.Sg.*","PRO","Refl","Subst","Acc","3","Sg",NA,NA,NA
"3333","selbst","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3334","das","ART.Def.Acc.Sg.Neut","ART","Def",NA,"Acc",NA,"Sg","Neut",NA,NA
"3335","Leben","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"3336","nehmen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"3337","könnte","VFIN.Mod.3.Sg.Past.Subj","VFIN","Mod",NA,NA,"3","Sg",NA,"Past","Subj"
"3338",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3339","damit","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"3340","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"3341","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"3342","Ausschlag","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"3343","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"3344","mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"3345","lenkte","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"3346",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3347","den","PRO.Rel.Subst.-.Acc.Sg.Masc","PRO","Rel","Subst","Acc",NA,"Sg","Masc",NA,NA
"3348","der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"3349","gefangene","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"3350","Polytimet","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"3351",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3352","wenn","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"3353","Philotas","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"3354","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"3355","gefangen","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"3356","wäre","VFIN.Sein.3.Sg.Past.Subj","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Subj"
"3357",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3358","auf","APPR.Auf","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"3359","meine","PRO.Poss.Attr.-.Acc.Sg.Fem","PRO","Poss","Attr","Acc",NA,"Sg","Fem",NA,NA
"3360","Seite","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"3361","brächte","VFIN.Full.3.Sg.Past.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Subj"
"3362","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3363","Welche","PRO.Inter.Attr.-.Nom.Sg.Fem","PRO","Inter","Attr","Nom",NA,"Sg","Fem",NA,NA
"3364","verkehrte","ADJA.Pos.Nom.Sg.Fem","ADJA","Pos",NA,"Nom",NA,"Sg","Fem",NA,NA
"3365","Denk","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"3366","-","SYM.Pun.Hyph","SYM","Pun","Hyph",NA,NA,NA,NA,NA,NA
"3367","Art","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"3368",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3369","welche","PRO.Inter.Attr.-.Acc.Sg.Fem","PRO","Inter","Attr","Acc",NA,"Sg","Fem",NA,NA
"3370","Niederträchtigkeit","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"3371",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3372","wenn","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"3373","das","PRO.Dem.Subst.-.Nom.Sg.Neut","PRO","Dem","Subst","Nom",NA,"Sg","Neut",NA,NA
"3374","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"3375","40","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"3376","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"3377","wäre","VFIN.Sein.3.Sg.Past.Subj","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Subj"
"3378","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3379","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"3380","wünsche","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"3381",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3382","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"3383","Aridäus","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"3384","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"3385","vor","APPR.Vor","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"3386","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"3387","selbst","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3388","bewahre","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"3389",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3390","Philotas","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"3391","hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"3392","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"3393","wildesten","ADJA.Sup.Acc.Sg.Masc","ADJA","Sup",NA,"Acc",NA,"Sg","Masc",NA,NA
